EAN13,DESCRICAO,CODIGO
7898301280039,CUSCUS FERNANDES 200g,1195611
7898301280312,CUSCUS FERNANDES 200g C/AMENDOIM,1365142
7898958716301,MERENGUE ANA JULIA 100g L.CONDE S/GL/LAC,2218577
7898958716288,MERENGUE ANA JULIA 100g TRAD S/GL/LAC   ,2218569
7896066301938,MINIBOLO WICKBOLD 40g BAUN.C/CHOC S/GL,2010348
7896066301921,MINIBOLO WICKBOLD 40g CHOC.GOTAS S/GL,2010330
7898344322468,MUFFIN AMINNA 40g BAUN/CHOC S/GL S/LCT  ,2288168
7898344322451,MUFFIN AMINNA 40g CHOCOLATE S/GL S/LCT  ,2288150
7898380410945,MUFFIN BELIVE 40g BANANA/CANELA/CHIA S/G,2184532
7898301280466,PALITO FERNANDES 100g POLVILHO DOCE,1797158
7898301280930,PALITO FERNANDES 100g POLV.SALGADO S/LAC,2196093
7898569621025,PAO AMALFI 450g INTEGRAL ZERO LACT.,2070766
7898344321539,PAO AMINNA 380g MILHO S/GLUTEN          ,1961489
7898344321546,PAO AMINNA 400g BATATA DOCE S/GLUTEN    ,1961497
7898344321553,PAO AMINNA 400g CENOURA S/GLUTEN        ,1961799
7898344321843,PAO AMINNA 400g ORIGINAL S/GLUTEN       ,1961470
7898344322338,PAO AMINNA 450g AIPIM S/GLUTEN          ,2102269
7898344321744,PAO AMINNA 450g MULTIGRAOS S/GLUTEN     ,2092360
7898344321751,PAO AMINNA 450g TRADICIONAL S/GLUTEN    ,2102250
7896283007323,PAO BATATA DOCE JASMINE 350g S/GLUT/VEG,2090384
7898933465026,PAO BEM NUTRIR 400g AIPIM S/GLUTEN,1776770
7898933465033,PAO BEM NUTRIR 400g B. DOCE S/GLUTEN,1776762
7898933465323,PAO BEM NUTRIR 400g TRAD.VEG.S/GLUTEN,1914740
7898933465415,PAO BEMNUTRI 450g INTEGRAL VEG.S/GLUTEN,1936697
7898344322499,PAO BISNAGUINHA AMINNA 250g S/GL S/LAC. ,2288125
7898954933573,PAO BISNAGUINHA SCHAR 150g S/GLUT/LACT,2096986
7898344320679,PAO DE MEL AMINNA 100g S/GLUTEN,1263722
7898380411799,PAO DE MEL BELIVE 45g ZR.ACUCAR S/GL,2076209
7898567351368,PAO DE MEL SEU DIVINO 180g S/GL/LAC     ,2310643
7896283006043,PAO FORMA JASMINE 350g MULT S/GLU/LA.VEG,1768352
7896283006142,PAO FORMA JASMINE 350g TRAD.S/GLU/LA.VEG,1768344
7898954933634,PAO FORMA SCHAR 200g MACA/CANELA S/GLUT ,2213265
7898954933467,PAO FORMA SCHAR 200g MULTIGRAOS S/GLUTEN,1881140
7898954933627,PAO FORMA SCHAR 200g QUIN/LINHACA S/GLUT,2213273
7898954933450,PAO FORMA SCHAR 200g TRADICIONAL S/GLUT ,1881086
7898103550231,PAO FORMA VITAL 280g S/CASCA S/LAC,2055708
7898103540034,PAO FORMA VITAL 350g S/CASCA S/LAC,2055694
7898103557650,PAO FORMA VITAL 400g CHIA S/LAC,2055643
7898103558541,PAO FORMA VITAL 400g INT. PREMIUM S/LAC ,2055660
7898103557872,PAO FORMA VITAL 400g INT. S/LAC         ,2243296
7898103559838,PAO FORMA VITAL 400g MULTIGRAOS S/LAC,2055651
7898103554758,PAO FORMA VITAL 400g TRADICIONAL S/LAC  ,2243300
7898103550101,PAO FORMA VITAL 500g ALEMAO S/LAC,1333755
7898103550828,PAO FORMA VITAL 500g S/LAC,2120828
7896066301136,PAO FORMA WICKBOLD 350g TRAD Z.LAC/AC,2196247
7896066301143,PAO FORMA WICKBOLD 400g INT Z.LAC/AC,2196239
7898954933610,PAO FRANCES SCHAR 100g S/GLUTEN,2117827
7896283007026,PAO HAMBURGUER JASMINE 300g AUSTR.S/GLUT,1962426
7896283007019,PAO HAMBURGUER JASMINE 300g ORIG.S/GLUT.,1962418
7898103550125,PAO HAMBURGUER VITAL 200g C/GERG.S/LAC,2055619
7898103550170,PAO HAMBURGUER VITAL 200g S/LAC,2055635
7898103550385,PAO HOTDOG VITAL 200g S/LAC,2055627
7896283007316,PAO MILHO JASMINE 350g S/GLUT/VEG,2090392
7896999099933,PAO THABRULAI 400g BATATA DOCE S/GLUTEN ,2293463
7896066301402,PAO WICKBOLD 300g GRAOS S/GLUTEN,1766805
7896066301396,PAO WICKBOLD 300g TRADICIONAL S/GLUTEN,1766813
7898380412734,PAOZINHO BATATA BELIVE 198g SEM GLUTEN  ,2319225
7898929890450,ROSCA POLVILHO KAUE 120g TRADICIONAL S/G,1885170
7898929890078,ROSCA POLVILHO KAUE 70g CEB/SALSA S/GL,1439448
7898929890511,ROSCA POLVILHO KAUE 70g QUEIJO S/GLUTEN ,1365231
7898929890047,ROSCA POLVILHO KAUE 80g TRADICIONAL S/GL,1403664
7898924857861,ROSCA POLVILHO SABOR 60g BATATA DOCE,1826360
7898924857854,ROSCA POLVILHO SABOR 60g BETERRABA,1826387
7898924857960,ROSCA POLVILHO SABOR 60g MULTIGRAOS VEG,1881450
7898924857649,ROSCA POLVILHO SABOR 60g TRADICIONAL,1793462
7898147437383,ROSCA POLV.SUSPIROLANDIA 60g DOCE S/GL,1826409
7898147437390,ROSCA POLV.SUSPIROLANDIA 60g SALGADA S/G,1826352
7898147430445,SUSPIRO SUSPIROLANDIA 100g TRAD.S/GL/LAC,1944223
3000030632759,KIT CR.DENTAL ORALB 120g+SH.HEAD S.200ml,3063275
3000030664446,KIT SHA.PANTENE 300ml+ABS.ALWAYS L8P7,3066444
7509546696393,SHA+COND DARLING 350ml TILIA            ,2302926
7898581089506,SHA+COND INOAR 250ml CICATRIFIOS        ,1900528
7908124405929,SHA+COND INOAR 800ml BLENDS COLLECTION  ,2302756
7509546689357,SHA+COND.PALMOLIVE 350ml BOOM HIDRAT C/2,2199378
7509546674353,SHA+COND.PALMOLIVE 350ml CERA.FORCE C/2,2081040
7509546668277,SHA+COND.PALMOLIVE 350ml DETOX ENERG.C/2,2038528
7509546689340,SHA+COND.PALMOLIVE 350ml LISOS RAD C/2,2199360
7891150044647,SHA+COND.SEDA 325ml CACHOS DEFINIDOS C/2,1716778
7891150043091,SHA.+COND.SEDA 325ml LISO PERFEITO C/2,1703129
7896010175813,SHAMPOO A SECO EU AMO CHARMING 150ml    ,2315335
7891033496839,SHAMPOO A SECO EUDORA SIAGE 150ml       ,2209276
7891176117936,SHAMPOO A SECO KARINA 150ml REVITALIZ   ,2092085
7891176117943,SHAMPOO A SECO KARINA 150ml VOLUME/FRESC,2207648
7897517928520,SHAMPOO A SECO RICCA 150ml MACA DO AMOR ,2260670
7897517928575,SHAMPOO A SECO RICCA 150ml S/ PERFUME   ,2314487
7897517928537,SHAMPOO A SECO RICCA 50ml MENTA         ,2314495
7896852618929,SHAMPOO AMEND 300ml OLEOS EGPICIOS      ,2258390
7896852618967,SHAMPOO AMEND 300ml OLEOS INDIANOS      ,2258374
7896852619001,SHAMPOO AMEND 300ml OLEOS MARROQUINOS   ,2258382
7500435130783,SHAMPOO AUSSIE 180ml MEGA MOIST,1902482
7896628016171,SHAMPOO BUTTERFLY 250ml DESAMARELADOR,1781316
7891150081628,SHAMPOO CLEAR L400P330ml BOTANIQUE ANTIC,2063093
7891150075276,SHAMPOO CLEAR 200ml ANTICASPA CAB/BARBA,2063832
7891150055698,SHAMPOO CLEAR 200ml DETOX DIARIO,1848194
7891150007406,SHAMPOO CLEAR 200ml ICE COOL MENTOL,1343122
7891150019508,SHAMPOO CLEAR 200ml LIMPEZA PROFUNDA,1561600
7891150099289,SHAMPOO CLEAR 200ml MEN HIDRAT. CAMPEA  ,2302055
7898422746216,SHAMPOO CLEAR 200ml MEN LIMPEZA DIARIA,674575
7891150001077,SHAMPOO CLEAR 200ml QUEDA CONTROL,1268236
7891150014121,SHAMPOO CLEAR 400ml CONTRA COCEIRA,2090287
7891150067561,SHAMPOO CLEAR 400ml DET.DIARIO GTS 70ml,1936425
7891150067578,SHAMPOO CLEAR 400ml HID.INTENSA GTS 70ml,1936433
7891150008137,SHAMPOO CLEAR 400ml HIDRATACAO INTENSA,1407414
7891150060968,SHAMPOO CLEAR 400ml MEN ANT.CAS.GTS 70ml,1856405
7891150099272,SHAMPOO CLEAR 400ml MEN HIDRAT. CAMPEA  ,2302063
7891150001183,SHAMPOO CLEAR 400ml MEN ICE COOL MENTOL,1407406
7891150060975,SHAMPOO CLEAR 400ml MEN LIMP.DIA.GTS70ml,1856391
7891150014138,SHAMPOO CLEAR 400ml MEN LIMPEZA DIARIA,1451944
7891150019416,SHAMPOO CLEAR 400ml MEN SPORTS LIMP.PROF,1926969
7891024181072,SHAMPOO DARLING 350ml CERAMIDAS         ,672602
7509546682600,SHAMPOO DARLING 350ml DETOX             ,2268590
7891024180877,SHAMPOO DARLING 350ml TILIA             ,672580
7891024182475,SHAMPOO DARLING 350ml 2X1               ,672610
7509546696300,SHAMPOO DARLING 650ml CERAMIDAS         ,2302918
7509546673844,SHAMPOO DARLING 650ml 2X1               ,2253747
7891150095571,SHAMPOO DOVE 175ml INTENSE REPAIR       ,2257408
7891150054462,SHAMPOO DOVE 200ML HIDRATACAO INT.OXI   ,2187370
7891150021662,SHAMPOO DOVE 200ml MEN CARE FORCA RESIST,1507699
7891150021709,SHAMPOO DOVE 200ml MEN CARE PROT.ANTICAS,1507621
7891150055186,SHAMPOO DOVE 200ML NUT.OLEO MICELAR     ,2187396
7891150050075,SHAMPOO DOVE 200ml RITUAL REPARACAO,1792105
7891150095588,SHAMPOO DOVE 350ml INTENSE REPAIR       ,2257378
7891150087309,SHAMPOO DOVE 355ml CRESPOS,2141574
7891150084483,SHAMPOO DOVE 400ml CACHEADOS,2135248
7891150075283,SHAMPOO DOVE 400ml HIDRA LISO,2008092
7891150054455,SHAMPOO DOVE 400ml HIDRATACAO INTENSA,1826190
7891150021679,SHAMPOO DOVE 400ml MEN CARE FORCA RESIST,1507966
7891150021693,SHAMPOO DOVE 400ml MEN CARE LIMP.REFR,1507877
7891150055162,SHAMPOO DOVE 400ml NUTRICAO OLEO MICELAR,1826182
7791293005010,SHAMPOO DOVE 400ml RECONSTRUCAO COMPLETA,674486
7891150050105,SHAMPOO DOVE 400ml RITUAL CRESCIMENTO,1783424
7891150050082,SHAMPOO DOVE 400ml RITUAL REPARACAO,1783432
7891150078017,SHAMPOO DOVE 670ml OLEO NUTRICAO L+P-,2015455
7891150077997,SHAMPOO DOVE 670ml RECONS.COMPLETA L+P-,2015447
7908615092935,SHAMPOO ELSEVE 200ml BOND REPAIR        ,2337401
7899026459748,SHAMPOO ELSEVE 200ml COLORVIVE,1451103
7908615060385,SHAMPOO ELSEVE 200ml GLYCOLIC GLOSS     ,2243946
7899706187343,SHAMPOO ELSEVE 200ml HIDRA HIALURONICO,2045125
7899706180924,SHAMPOO ELSEVE 200ml LISO SONHOS,1966952
7908785461753,SHAMPOO ELSEVE 200ml LISO SONHOS        ,2315343
7899706244121,SHAMPOO ELSEVE 200ml PURE HIALURONICO,2170990
7899026459960,SHAMPOO ELSEVE 200ml REPARACAO TOTAL 5,1451111
7908615092997,SHAMPOO ELSEVE 250ml BOND REPAIR        ,2338661
7899706197649,SHAMPOO ELSEVE 400ml CACHOS SONHOS,2121158
7908615060606,SHAMPOO ELSEVE 400ml GLYCOLIC GLOSS     ,2243938
7899706187367,SHAMPOO ELSEVE 400ml HIDRA HIALURONICO,2045133
7899706134170,SHAMPOO ELSEVE 400ml HYDRA DETOX A.CASPA,1734555
7899706180948,SHAMPOO ELSEVE 400ml LISO SONHOS,1966944
7908785461708,SHAMPOO ELSEVE 400ml LISO SONHOS        ,2315351
7899706170819,SHAMPOO ELSEVE 400ml LONGO DOS SONHOS,1915983
7898587774338,SHAMPOO ELSEVE 400ml OLEO EXT.NUTRICAO,1629816
7899706244107,SHAMPOO ELSEVE 400ml PURE HIALURONICO,2170981
7899026420564,SHAMPOO ELSEVE 400ml REPARACAO TOTAL 5,1472062
7891033535026,SHAMPOO EUDORA 250ml SIAGE ACEL.CRESC   ,2240033
7891033554881,SHAMPOO EUDORA 250ml SIAGE AT.OLIOSIDADE,2329581
7891033534289,SHAMPOO EUDORA 250ml SIAGE CAUT.FIOS    ,2240238
7891033198160,SHAMPOO EUDORA 250ml SIAGE CICA THERAPY,2204754
7891033471676,SHAMPOO EUDORA 250ml SIAGE COMBATE FRIZZ,2289199
7891033471751,SHAMPOO EUDORA 250ml SIAGE GLOW EXP,2197766
7891033016419,SHAMPOO EUDORA 250ml SIAGE HAIR PLASTIA,2151472
7891033301997,SHAMPOO EUDORA 250ml SIAGE HIDR.MICELAR,2158558
7891033535040,SHAMPOO EUDORA 250ml SIAGE LISO INTENSO ,2240378
7891033926084,SHAMPOO EUDORA 250ml SIAGE LOIRO EXPERT,2204746
7891033534395,SHAMPOO EUDORA 250ml SIAGE LOIRO EXPERT ,2240106
7891033522125,SHAMPOO EUDORA 250ml SIAGE MEN COMB.CASP,2221942
7891033522132,SHAMPOO EUDORA 250ml SIAGE MEN EST.CRESC,2221950
7891033931033,SHAMPOO EUDORA 250ml SIAGE NUTRI OLEOS  ,2289202
7891033530946,SHAMPOO EUDORA 250ml SIAGE PRO CRONOLOGY,2236370
7891033535194,SHAMPOO EUDORA 250ml SIAGE REC.FIOS     ,2240386
7891033558025,SHAMPOO EUDORA 250ml SIAGE RESG.IMEDIATO,2277476
7891033925858,SHAMPOO EUDORA 250ml SIAGE REV.CACHO    ,2213397
7891033534623,SHAMPOO EUDORA 250ml SIAGE REV.CACHOS   ,2240114
7891033554768,SHAMPOO EUDORA 300ml RES.ANTIQUEDA      ,2320657
7891033554720,SHAMPOO EUDORA 300ml SCALP REBALANCE    ,2320665
7506195142035,SHAMPOO HEAD SHOULDERS 200ml ANT.COCEIRA,1378031
7500435176866,SHAMPOO HEAD SHOULDERS 200ml CRESCIMENTO,2051664
7500435128742,SHAMPOO HEAD SHOULDERS 200ml DETOX RAIZ,1847180
7500435242615,SHAMPOO HEAD SHOULDERS 200ml LIMPEZA EFI,2272717
7501006707687,SHAMPOO HEAD SHOULDERS 200ml MEN ANTIQ. ,1378015
7500435187879,SHAMPOO HEAD SHOULDERS 200ml MEN OLD SP,2112086
7506309865393,SHAMPOO HEAD SHOULDERS 200ml MEN 3EM1,1611143
7506339397765,SHAMPOO HEAD SHOULDERS 200ml MEN 3X1 C/2,1718169
7501001133627,SHAMPOO HEAD SHOULDERS 200ml MENTHOL,1378007
7500435112123,SHAMPOO HEAD SHOULDERS 200ml REM.OLEOSID,1768794
7500435176880,SHAMPOO HEAD SHOULDERS 400ml CRESCIMENTO,2051648
7500435242622,SHAMPOO HEAD SHOULDERS 400ml LIMPEZA EFI,2272725
7501006707694,SHAMPOO HEAD SHOULDERS 400ml MEN ANTIQ. ,1612832
7501001133290,SHAMPOO HEAD SHOULDERS 400ml MEN MENTHOL,1627791
7500435187886,SHAMPOO HEAD SHOULDERS 400ml MEN OLD SPI,2112094
7506309865409,SHAMPOO HEAD SHOULDERS 400ml MEN 3X1,1611151
7500435240369,SHAMPOO HEAD SHOULDERS 650ml ANTIC.L+P- ,2236931
7500435248921,SHAMPOO HEAD SHOULDERS 650ml ANTIQ.L+P- ,2289130
7500435248914,SHAMPOO HEAD SHOULDERS 650ml L.EFIC.L+P-,2289148
7500435238670,SHAMPOO HEAD SHOULDERS 650ml MENTH.L+P- ,2236958
7500435238687,SHAMPOO HEAD SHOULDERS 650ml OLD SP.L+P-,2236940
7500435240376,SHAMPOO HEAD SHOULDERS 650ml 3EM1 L+P-  ,2236966
190679000088,SHAMPOO HERBAL 400ml REPARACAO,1999974
7500435184632,SHAMPOO H.SHOULDERS 200ml MEN MENT.C/2,2052970
7500435173780,SHAMPOO H.SHOULDERS 200ml MEN OLD SP.C/2,2127342
7500435183734,SHAMPOO H.SHOULDERS 200ml MEN PR.QUE.C/2,2052997
7500435183741,SHAMPOO H.SHOULDERS 200ml MEN SPORT C/2,2052989
7898935692000,SHAMPOO INOAR 500ml ABSOLUT DAYMOIST    ,2302721
7908124407251,SHAMPOO INOAR 500ml M. CACHO/CRUSH      ,2304120
7898687781984,SHAMPOO LOKENZZI 320ml EQUILIBRIO       ,2320967
7898687781793,SHAMPOO LOKENZZI 320ml FRIZZ ZERO       ,2320940
7898687781595,SHAMPOO LOKENZZI 320ml HIALURONICO VEG. ,2321033
7898687780833,SHAMPOO LOKENZZI 320ml PROQUERATIN VEG  ,2321050
7891150074668,SHAMPOO LOVE BEAUTY 300ml CRESC.SAUD,2047209
7891150059740,SHAMPOO LOVE BEAUTY 300ml DETOX,1906550
7891150059696,SHAMPOO LOVE BEAUTY 300ml OLEO ARGAN,1906569
7896235353379,SHAMPOO MONANGE 325ml BOOST CRESCIMENTO,1947974
7896235353386,SHAMPOO MONANGE 325ml DETOX TERAPIA,1947990
7896235353324,SHAMPOO MONANGE 325ml HIDRATA C/PODER,1947966
7896235353331,SHAMPOO MONANGE 325ml LISOS TE QUERO,1948016
7891176117608,SHAMPOO NEUTROX 300ml CLASSICO,1915967
7908324407471,SHAMPOO NEUTROX 300ml FORCA             ,2321998
7908324407426,SHAMPOO NEUTROX 300ml NUTRE OLEOS       ,2322013
7908324404272,SHAMPOO OX 240ml COLAGENO,2195046
7908324402483,SHAMPOO OX 240ml HIALURONICO,2196336
7908324404302,SHAMPOO OX 240ml MICELAR,2196344
7908324408751,SHAMPOO OX 240ml PEPTIDEOS              ,2333163
7908324405125,SHAMPOO OX 240ml VITA GLOW              ,2255235
7908324406160,SHAMPOO OX 400ml HIDRATA                ,2299089
7897664168237,SHAMPOO OX 400ml LISO,1630733
7897664168213,SHAMPOO OX 400ml NUTRE                  ,1630741
7908324408706,SHAMPOO OX 500ml GLICOLICO              ,2302861
7908324405149,SHAMPOO OX 500ml VITA GLOW              ,2302900
7891024174210,SHAMPOO PALMOLIVE 350ml CERAMIDAS FORCE,672661
7891024171233,SHAMPOO PALMOLIVE 350ml CUIDA.ANTICASPA,675555
7891024042908,SHAMPOO PALMOLIVE 350ml DETOX ENERGIZANT,1919539
7891024160718,SHAMPOO PALMOLIVE 350ml MEN ANTICASPA,1289500
7509546680590,SHAMPOO PALMOLIVE 350ml MEN ANTICASP.C/2,2132206
7891024172230,SHAMPOO PALMOLIVE 350ml NEUTRO,672696
7509546681153,SHAMPOO PALMOLIVE 350ml SOS HYDRATE,2124297
7509546674957,SHAMPOO PALMOLIVE 650ml CERAMIDAS FORCE,2101815
7509546673851,SHAMPOO PALMOLIVE 650ml NEUTRO LIMP.BAL,2101823
7500435248136,SHAMPOO PANTENE 175ml BIOTINAMINA B3    ,2322382
7500435196970,SHAMPOO PANTENE 175ml COLAGENO,2094754
7500435209342,SHAMPOO PANTENE 175ml EQUILIBRIO,2147343
7500435232777,SHAMPOO PANTENE 175ml QUERATINA         ,2236737
7500435154222,SHAMPOO PANTENE 200ml BAMBU GTS 25ml,1978322
7500435248143,SHAMPOO PANTENE 300ml BIOTINAMINA B3    ,2322412
7500435196987,SHAMPOO PANTENE 300ml COLAGENO,2092077
7500435209304,SHAMPOO PANTENE 300ml EQUILIBRIO,2147351
7500435232814,SHAMPOO PANTENE 300ml QUERATINA         ,2236753
7500435154239,SHAMPOO PANTENE 400ml BAMBU,1978330
7501007457796,SHAMPOO PANTENE 400ml BRILHO EXTREMO,1561812
7501007413921,SHAMPOO PANTENE 400ml HIDRATACAO,675105
7501001165246,SHAMPOO PANTENE 400ml LISO EXTREMO,675091
7501006721133,SHAMPOO PANTENE 400ml RESTAURACAO,1388053
7500435248068,SHAMPOO PANTENE 510ml BIOTINAMINA B3    ,2321807
7500435151498,SHAMPOO PANTENE 510ml COLAGENO          ,2127350
7500435232838,SHAMPOO PANTENE 510ml QUERATINA         ,2338645
7896115704888,SHAMPOO PHYSALIS 300ml PURA VITALIDADE,1981196
7896115704864,SHAMPOO PHYSALIS 300ml PURO EQUILIBRIO,2038340
7898524349438,SHAMPOO SALON LINE 300ml LISO DEMAIS    ,1911198
7898623952386,SHAMPOO SALON LINE 300ml MUITO+LISO     ,1891928
7898623950078,SHAMPOO SALON LINE 300ml SOS BOMBA      ,1891936
7891150096288,SHAMPOO SEDA 250ml BOOM HIDRAT.DURADOURA,2261090
7891150096318,SHAMPOO SEDA 250ml BOOM NUT.INTENSA     ,2261103
7891150099845,SHAMPOO SEDA 300ml GLYCOL+VITA C        ,2304732
7891150101692,SHAMPOO SEDA 300ml REGENERACAO INTENSIVA,2327295
7891150101616,SHAMPOO SEDA 300ml TOQUE DE SEDA        ,2327163
7891150063440,SHAMPOO SEDA 325ml AGUA MICELAR HIALUR.,1883178
7891150037458,SHAMPOO SEDA 325ml ANTICASPA,1693824
7891150060685,SHAMPOO SEDA 325ml BABOSA+OLEOS,1852450
7891150070301,SHAMPOO SEDA 325ml BIOTINA+OLEO RICINO,1952110
7891150067509,SHAMPOO SEDA 325ml BOMBA COCO,1940597
7891150037595,SHAMPOO SEDA 325ml CACHOS DEFINIDOS,1698435
7891150037397,SHAMPOO SEDA 325ml CERAMIDAS,1693760
7891150080089,SHAMPOO SEDA 325ml COLAGENO+VITAMINA C,2047144
7891150037601,SHAMPOO SEDA 325ml HIDRATACAO ANTI-NOS,1693786
7891150037519,SHAMPOO SEDA 325ml LISO PERFEITO,1693794
7891150091467,SHAMPOO SEDA 325ml PREBIOTICOS+BIOTINA,2205041
7891150037526,SHAMPOO SEDA 325ml PRETOS LUMINOSOS,2135477
7891150037564,SHAMPOO SEDA 325ml PUREZA DETOX,1693778
7891150078260,SHAMPOO SEDA 670ml CACHOS DEFINIDOS,2147262
7891150078253,SHAMPOO SEDA 670ml CERAMIDAS TAM.FAM,2015501
7891150078246,SHAMPOO SEDA 670ml LISO PERFEITO,2147270
7891150100336,SHAMPOO TRESEMME 400ml BLINDAGEM ANT.   ,2323583
7891150079793,SHAMPOO TRESEMME 400ml BLIND.ANTIFRIZZ,2047152
7891150091214,SHAMPOO TRESEMME 400ml BRILHO LAMELAR   ,2234904
7891150041714,SHAMPOO TRESEMME 400ml DETOX CAPILAR,1703471
7891150018846,SHAMPOO TRESEMME 400ml HIDRAT.PROFUNDA,1413856
7891150018877,SHAMPOO TRESEMME 400ml RECONSTRUC/FORCA,1413872
7891150100312,SHAMPOO TRESEMME 650ml BLINDAGEM ANTI.  ,2323605
7891150093058,SHAMPOO TRESEMME 650ml BLIND.ANTIFRIZZ  ,2227371
7891150091207,SHAMPOO TRESEMME 650ml BRILHO LAMELAR   ,2227428
7891150091191,SHAMPOO TRESEMME 650ml DETOX CAPILAR    ,2227410
7891150091184,SHAMPOO TRESEMME 650ml HIDRAT.PROFUNDA  ,2227401
7891150091122,SHAMPOO TRESEMME 650ml RECONST/FORCA    ,2227398
7891150093034,SHAMPOO TRESEMME 650ml REGENER.TRESPLEX ,2227380
7899852025063,SHAMPOO VULT 350ml HIDRATACAO           ,2259230
7899852025452,SHAMPOO VULT 350ml LISO PROFUNDO        ,2259249
7908324404753,SHA.200ml+COND.170ml OX COLAGENO        ,2221926
7908324408737,SHA.200ml+COND.170ml OX GLICOLICO       ,2302870
7908324404760,SHA.200ml+COND.170ml OX HIALURONICO     ,2221934
7908324404814,SHA.200ml+COND.170ml OX MICELAR         ,2221918
7899852024912,SHA.200ml+COND.200ml VULT HIDRATACAO    ,2271249
7891033551538,SHA.250+COND.125+LEAV.30ml SIAGE N.ROSE ,2251965
7891033545995,SHA.250ml+COND.125ml EUDORA SIAGE G.EXP ,2236400
7891033545957,SHA.250ml+COND.125ml EUDORA SIA.HAIR PL.,2289229
7891033545964,SHA.250ml+COND.125ml SIAGE LISO PREC.ESP,2273403
7908966508925,SHA.250ml+COND.200ml ELSEVE BOND REPAIR ,2338742
7891033545988,SHA.250ml+MASC.250g EUDORA SIAGE C.THERA,2236419
7896000727527,SHA.275ml+COND.175ml NIELY GOLD AGUA COC,1904264
7908615017297,SHA.275ml+COND.175ml NIELY GOLD CACHOS,2193531
7899706190923,SHA.275ml+COND.175ml NIELY GOLD DET.LIM,2081075
7896000722577,SHA.275ml+COND.175ml NIELY GOLD NUT.POD,1707264
7896000717658,SHA.275ml+COND.175ml NIELY GOLD POS QUIM,1521098
7908615077079,SHA.275ml+COND.175ml NIELY GOLD SALVA F.,2272709
7500435253598,SHA.300ml+COND.150ml PANTENE BIOTINAM.B3,2322455
7500435200301,SHA.300ml+COND.150ml PANTENE COLAGENO   ,2094800
7500435215565,SHA.300ml+COND.150ml PANTENE EQUILIBRIO,2190192
7500435233644,SHA.300ml+COND.150ml PANTENE QUERATINA  ,2264323
7891150097339,SHA.300ml+COND.190ml SEDA BABOSA+OLEOS  ,2299038
7891150097377,SHA.300ml+COND.190ml SEDA CERAMIDAS     ,2299046
7891150097360,SHA.300ml+COND.190ml SEDA COLAG+VIT C   ,2299003
7891150099982,SHA.300ml+COND.190ml SEDA GLYCOL+VITA C ,2302934
7891150097353,SHA.300ml+COND.190ml SEDA LISO CACH.DEF ,2299011
7891150097384,SHA.300ml+COND.190ml SEDA LISO PERFEITO ,2298996
7891150097346,SHA.300ml+COND.190ml SEDA PREBIOT+BIOT  ,2299020
7891150101630,SHA.300ml+COND.190ml SEDA TOQUE DE SEDA ,2327147
7908324401202,SHA.300ml+COND.200ml NEUTROX CLASSICO   ,2119528
7908324408270,SHA.300ml+COND.200ml NEUTROX FORCA      ,2322315
7908324408218,SHA.300ml+COND.200ml NEUTROX NUTRE OLEOS,2322030
7891150097643,SHA.350ml+COND.150ml DOVE REPAIR        ,2282348
7891150090088,SHA.350ml+COND.175ml DOVE CACHEADOS     ,2162903
7891150093256,SHA.350ml+COND.175ml DOVE NUTRICAO      ,2241803
7891150093263,SHA.350ml+COND.175ml DOVE RECONSTRUCAO  ,2241811
7891150095250,SHA.350ml+COND.175ml DOVE RIT.REPARACAO ,2241790
7500435169370,SHA.350ml+COND.175ml PANTENE HIDRATACAO,2015374
7500435169363,SHA.350ml+COND.175ml PANTENE LISO EXTR,2015404
7500435169356,SHA.350ml+COND.175ml PANTENE RESTAURACAO,2015390
7891150094529,SHA.350ml+COND.175ml TRESEMME B.LAMELAR ,2231131
7891150094505,SHA.350ml+COND.175ml TRESEMME BL.ANTIFR ,2231158
7891150094499,SHA.350ml+COND.175ml TRESEMME HIDR.PROF ,2231140
7891150094512,SHA.350ml+COND.175ml TRESEMME REC/FORCA ,2231123
7899706197687,SHA.375ml+COND.170ml ELSEVE CACHOS,2121131
7908615085418,SHA.375ml+COND.170ml ELSEVE GLYCOL.GLOSS,2255898
7908615020785,SHA.375ml+COND.170ml ELSEVE GTS AMOST   ,2214644
7899706184380,SHA.375ml+COND.170ml ELSEVE LISO SONHOS,1980696
7899706175951,SHA.375ml+COND.170ml ELSEVE LONGO SONHOS,1927400
7899706164375,SHA.375ml+COND.170ml ELSEVE OLEO EXTRAOR,1864300
7908615017211,SHA.375ml+COND.170ml ELSEVE P.HIALURONIC,2200384
7899706164337,SHA.375ml+COND.170ml ELSEVE REPARA.TOT.5,1864297
7908324406399,SHA.375ml+COND.170ml OX HIDRATA         ,2299097
7908324400861,SHA.375ml+COND.170ml OX LISO DURADOURO,2028190
7908324404333,SHA.375ml+COND.170ml OX LONGOS          ,2195020
7908324400847,SHA.375ml+COND.170ml OX NUT.INTENSA,2028158
7908324400878,SHA.375ml+COND.170ml OX RESTAURA        ,2028174
7500435188227,SHA.400ml+COND.175ml PANTENE BAMBU,2071665
7891150095533,SHA.400ml+COND.200ml DOVE HIDRA+VIT.A&E ,2325705
7908124400337,SHA.500ml+COND.250ml INOAR ARGAN CONT.Q.,1864653
7908124402423,SHA.500ml+COND.250ml INOAR ARGAN HIDRAT.,2008823
7908124400306,SHA.500ml+COND.250ml INOAR ARGAN LIS/SE.,1864645
